Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
78,3.0,0.0,0.0,416.0,18.0,18.0,1587.0,0.0,6.8534999999999995,0.0,0.0,283.64982175827026,,,,,,,,,,,,,,,,,,,,,1.7925089836420665,2.1602472079696367,6.828062901195638,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,458.0,19.0,42.0,1629.0,0.0,23.202500000000008,0.0,0.0,288.17171931266785,,,,,,,,,,,,,,,,,,,,,9.030333953465611,7.263590339969709,22.846072046000444,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,473.0,20.0,15.0,1644.0,0.0,4.452499999999998,0.0,0.0,289.99157190322876,,,,,,,,,,,,,,,,,,,,,1.0665736795633978,1.3599015233553877,4.440942337143693,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,65.0,1.0,65.0,1709.0,0.0,31.453500000000012,0.0,0.0,327.5856969356537,,,,,,,,,,,,,,,,,,,,,12.184684740313164,9.056934148877897,30.692187679559222,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,112.0,2.0,47.0,1756.0,0.0,27.555500000000013,0.0,0.0,332.6748139858246,,,,,,,,,,,,,,,,,,,,,9.950359232513566,8.952751472436017,27.114948064136005,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,150.0,3.0,38.0,1794.0,0.0,19.753500000000006,0.0,0.0,336.82855916023254,,,,,,,,,,,,,,,,,,,,,7.710567693954567,6.179390033165547,19.479978406035762,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,182.0,4.0,32.0,1826.0,0.0,15.054000000000002,0.0,0.0,340.67456436157227,,,,,,,,,,,,,,,,,,,,,4.828468048528357,4.700528737800678,14.914403425872967,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,201.0,5.0,19.0,1845.0,0.0,7.0045,0.0,0.0,342.87665343284607,,,,,,,,,,,,,,,,,,,,,1.9876633744680363,2.4123302713968267,6.973708103989098,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,248.0,6.0,47.0,1892.0,0.0,17.303500000000003,0.0,0.0,348.23108959198,,,,,,,,,,,,,,,,,,,,,6.1548005121913905,4.545157934328543,17.031255631558558,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,284.0,7.0,36.0,1928.0,0.0,21.602500000000003,0.0,0.0,352.17782616615295,,,,,,,,,,,,,,,,,,,,,8.2651506795604,7.270070222237813,21.326280856392223,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,301.0,8.0,17.0,1945.0,0.0,6.651999999999998,0.0,0.0,354.2246353626251,,,,,,,,,,,,,,,,,,,,,1.9171409893191207,2.231120523153161,6.626034637819394,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,332.0,9.0,31.0,1976.0,0.0,15.052000000000003,0.0,0.0,357.6526265144348,,,,,,,,,,,,,,,,,,,,,5.755078864726951,4.852897843360016,14.8884810362297,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,385.0,10.0,53.0,2029.0,0.0,21.951000000000004,0.0,0.0,363.30781722068787,,,,,,,,,,,,,,,,,,,,,8.250468593513292,5.592189527297089,21.53526042496877,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,401.0,11.0,16.0,2045.0,0.0,6.452999999999999,0.0,0.0,365.23028206825256,,,,,,,,,,,,,,,,,,,,,1.732671826181512,2.059446113158473,6.4317089597408375,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,423.0,12.0,22.0,2067.0,0.0,8.4535,0.0,0.0,367.84464931488037,,,,,,,,,,,,,,,,,,,,,2.5413870010310835,2.9135755515390485,8.405995481458776,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,459.0,13.0,36.0,2103.0,0.0,17.503500000000006,0.0,0.0,371.8249912261963,,,,,,,,,,,,,,,,,,,,,7.17031846804061,5.465372431049466,17.262631166316858,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,491.0,14.0,32.0,2135.0,0.0,19.152500000000003,0.0,0.0,375.5368525981903,,,,,,,,,,,,,,,,,,,,,7.087168003494959,6.12297457468894,18.944655279167343,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,503.0,15.0,12.0,2147.0,0.0,3.2525,0.0,0.0,377.03240442276,,,,,,,,,,,,,,,,,,,,,0.7553905330683076,1.1174767578865086,3.2466819955987796,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,533.0,16.0,30.0,2177.0,0.0,8.602499999999997,0.0,0.0,380.4905388355255,,,,,,,,,,,,,,,,,,,,,3.6689330028049882,2.399401321207962,8.500932942858707,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,569.0,17.0,36.0,2213.0,0.0,14.652499999999998,0.0,0.0,384.47374391555786,,,,,,,,,,,,,,,,,,,,,6.257426236213222,4.261215604755162,14.441674329826155,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,619.0,18.0,50.0,2263.0,0.0,20.054000000000006,0.0,0.0,389.8966519832611,,,,,,,,,,,,,,,,,,,,,7.859052113582803,6.100958506344737,19.680728122443305,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,631.0,19.0,12.0,2275.0,0.0,2.8535,0.0,0.0,391.5050001144409,,,,,,,,,,,,,,,,,,,,,0.5938903221211542,0.8499724065549735,2.8492225386732195,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,687.0,20.0,56.0,2331.0,0.0,28.052000000000017,0.0,0.0,397.51875948905945,,,,,,,,,,,,,,,,,,,,,9.54702595215932,8.45432462239145,27.54491145813723,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,56.0,1.0,56.0,2387.0,0.0,34.55299999999999,0.0,0.0,445.4288773536682,,,,,,,,,,,,,,,,,,,,,15.0715511884639,10.483868974839178,33.74273586931534,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,91.0,2.0,35.0,2422.0,0.0,13.954499999999998,0.0,0.0,449.21173071861267,,,,,,,,,,,,,,,,,,,,,4.834911309922151,3.9500501813447557,13.799077181334065,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,105.0,3.0,14.0,2436.0,0.0,5.353,0.0,0.0,450.9428038597107,,,,,,,,,,,,,,,,,,,,,1.5278818190924501,1.7378866773794628,5.336946601133841,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,128.0,4.0,23.0,2459.0,0.0,14.5025,0.0,0.0,453.58570313453674,,,,,,,,,,,,,,,,,,,,,5.342297151327052,4.822194063429822,14.394021186706187,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,149.0,5.0,21.0,2480.0,0.0,8.153499999999998,0.0,0.0,456.103568315506,,,,,,,,,,,,,,,,,,,,,2.3846630176589785,2.632352542322547,8.1115336102394,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,170.0,6.0,21.0,2501.0,0.0,11.051500000000003,0.0,0.0,458.58513951301575,,,,,,,,,,,,,,,,,,,,,3.4896762377672665,3.6159161494139003,10.989206005011903,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,199.0,7.0,29.0,2530.0,0.0,6.306999999999998,0.0,0.0,461.9626672267914,,,,,,,,,,,,,,,,,,,,,1.3515566049261138,1.7732206792936618,6.274078937394537,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,231.0,8.0,32.0,2562.0,0.0,9.651499999999995,0.0,0.0,465.5478138923645,,,,,,,,,,,,,,,,,,,,,4.233701337203155,2.436541051383839,9.525547104313814,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,252.0,9.0,21.0,2583.0,0.0,12.252999999999998,0.0,0.0,468.01655101776123,,,,,,,,,,,,,,,,,,,,,4.3905503094793215,4.17176263310563,12.17297141491585,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,268.0,10.0,16.0,2599.0,0.0,7.103,0.0,0.0,469.97130155563354,,,,,,,,,,,,,,,,,,,,,2.0504504816354188,2.3258901944754142,7.077270062356189,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,423.0,11.0,155.0,2754.0,0.0,62.704000000000036,0.0,0.0,486.0605471134186,,,,,,,,,,,,,,,,,,,,,26.31940027163141,15.543991767298698,58.68317613403118,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,467.0,12.0,44.0,2798.0,0.0,14.652999999999997,0.0,0.0,490.79322719573975,,,,,,,,,,,,,,,,,,,,,5.557914000596377,3.851515041634707,14.42287465863239,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,498.0,13.0,31.0,2829.0,0.0,18.753500000000006,0.0,0.0,494.2548441886902,,,,,,,,,,,,,,,,,,,,,8.03637678008151,6.418708356058617,18.522895215032513,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,528.0,14.0,30.0,2859.0,0.0,15.753499999999997,0.0,0.0,497.63182520866394,,,,,,,,,,,,,,,,,,,,,5.120365050830538,4.96633650981158,15.615504553028115,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,541.0,15.0,13.0,2872.0,0.0,3.7025,0.0,0.0,499.4814610481262,,,,,,,,,,,,,,,,,,,,,0.9620479222310288,1.222560967155386,3.693687064075072,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,573.0,16.0,32.0,2904.0,0.0,9.555999999999996,0.0,0.0,503.05956745147705,,,,,,,,,,,,,,,,,,,,,3.1148591620197346,2.7886364190910786,9.46579029711248,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,675.0,17.0,102.0,3006.0,0.0,57.70350000000002,0.0,0.0,513.6468889713287,,,,,,,,,,,,,,,,,,,,,24.93472746624427,16.7482159646644,55.21537317161473,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,700.0,18.0,25.0,3031.0,0.0,14.103000000000002,0.0,0.0,516.5410761833191,,,,,,,,,,,,,,,,,,,,,4.645842621221757,4.751497118352802,14.00085478925872,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,711.0,19.0,11.0,3042.0,0.0,4.1525,0.0,0.0,518.0292904376984,,,,,,,,,,,,,,,,,,,,,1.2819469153189098,1.4739020015802289,4.14254112505655,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,726.0,20.0,15.0,3057.0,0.0,7.802499999999999,0.0,0.0,519.979498386383,,,,,,,,,,,,,,,,,,,,,2.5486246118050664,2.613370139939572,7.77204267349642,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,41.0,1.0,41.0,3098.0,0.0,25.55400000000001,0.0,0.0,569.317577123642,,,,,,,,,,,,,,,,,,,,,9.832865587113583,8.160590891167164,25.176028539467804,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,98.0,2.0,57.0,3155.0,0.0,39.1025,0.0,0.0,575.651757478714,,,,,,,,,,,,,,,,,,,,,17.140237162270346,11.211094362638665,38.163670151902494,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,160.0,3.0,62.0,3217.0,0.0,30.953500000000012,0.0,0.0,582.2789962291718,,,,,,,,,,,,,,,,,,,,,12.905599437676074,9.153690546547573,30.183536371235324,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,186.0,4.0,26.0,3243.0,0.0,8.5535,0.0,0.0,585.3034589290619,,,,,,,,,,,,,,,,,,,,,2.662236180597916,2.672774177877793,8.492774633938394,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,203.0,5.0,17.0,3260.0,0.0,4.202999999999999,0.0,0.0,587.3373413085938,,,,,,,,,,,,,,,,,,,,,1.1029785474681792,1.3982233966089592,4.188437802495537,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,216.0,6.0,13.0,3273.0,0.0,4.1525,0.0,0.0,588.9889204502106,,,,,,,,,,,,,,,,,,,,,1.1845673486789443,1.3867880138408792,4.141241866333508,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,231.0,7.0,15.0,3288.0,0.0,6.2535,0.0,0.0,590.8591074943542,,,,,,,,,,,,,,,,,,,,,1.83559981903322,2.1698888842418467,6.232198200915419,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,280.0,8.0,49.0,3337.0,0.0,24.5025,0.0,0.0,596.1498358249664,,,,,,,,,,,,,,,,,,,,,10.770579881597563,6.97791324030998,23.99874032612785,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,311.0,9.0,31.0,3368.0,0.0,10.802499999999997,0.0,0.0,599.5502784252167,,,,,,,,,,,,,,,,,,,,,3.4965428873025632,3.1525843674414564,10.704811982476096,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,368.0,10.0,57.0,3425.0,0.0,35.50399999999999,0.0,0.0,605.593763589859,,,,,,,,,,,,,,,,,,,,,15.116751702234277,10.781970130623673,34.67702217514781,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,395.0,11.0,27.0,3452.0,0.0,13.202,0.0,0.0,608.6225652694702,,,,,,,,,,,,,,,,,,,,,5.607726674291929,4.194680404796519,13.063655034828951,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,416.0,12.0,21.0,3473.0,0.0,6.703999999999999,0.0,0.0,611.1498148441315,,,,,,,,,,,,,,,,,,,,,1.9585214819195162,2.2550000410273694,6.669540589469159,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,529.0,13.0,113.0,3586.0,0.0,27.81550000000003,0.0,0.0,623.1308255195618,,,,,,,,,,,,,,,,,,,,,12.39922990552257,7.826223590382373,26.440827848524474,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,545.0,14.0,16.0,3602.0,0.0,7.9030000000000005,0.0,0.0,625.0216121673584,,,,,,,,,,,,,,,,,,,,,2.812826873193871,2.787649936161263,7.865860630659558,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,557.0,15.0,12.0,3614.0,0.0,2.203,0.0,0.0,626.5531063079834,,,,,,,,,,,,,,,,,,,,,0.6099502528900999,0.7083601927335527,2.19787847544076,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,613.0,16.0,56.0,3670.0,0.0,29.45400000000001,0.0,0.0,632.5057604312897,,,,,,,,,,,,,,,,,,,,,12.378857951072485,9.266939502557793,28.78957352826821,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,712.0,17.0,99.0,3769.0,0.0,44.05400000000001,0.0,0.0,642.8308794498444,,,,,,,,,,,,,,,,,,,,,18.020016026728587,11.82873975031801,42.312330744097956,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,788.0,18.0,76.0,3845.0,0.0,21.25300000000003,0.0,0.0,650.8793196678162,,,,,,,,,,,,,,,,,,,,,6.94020621644534,6.370899558253398,20.746290618168327,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,805.0,19.0,17.0,3862.0,0.0,6.8545,0.0,0.0,652.88170170784,,,,,,,,,,,,,,,,,,,,,1.7203391190189385,2.210542275708493,6.832086321297977,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,832.0,20.0,27.0,3889.0,0.0,10.552,0.0,0.0,655.9415740966797,,,,,,,,,,,,,,,,,,,,,4.2595840919027035,3.140552579646002,10.447438668186818,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,52.0,1.0,52.0,3941.0,0.0,26.45250000000001,0.0,0.0,713.8883183002472,,,,,,,,,,,,,,,,,,,,,10.196376000480836,7.671808594180766,25.948236684659665,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,68.0,2.0,16.0,3957.0,0.0,5.854,0.0,0.0,715.9558155536652,,,,,,,,,,,,,,,,,,,,,1.727423665293255,2.0512988008131265,5.832193414770079,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,96.0,3.0,28.0,3985.0,0.0,13.452000000000002,0.0,0.0,719.063246011734,,,,,,,,,,,,,,,,,,,,,5.323205359028186,4.0636205720101115,13.316266516463674,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,136.0,4.0,40.0,4025.0,0.0,13.253,0.0,0.0,723.4522182941437,,,,,,,,,,,,,,,,,,,,,4.876138282491427,3.3677408108134346,13.07102549419454,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,151.0,5.0,15.0,4040.0,0.0,4.552499999999999,0.0,0.0,725.3452112674713,,,,,,,,,,,,,,,,,,,,,1.1862068513618285,1.4254221062315575,4.539246143372947,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,176.0,6.0,25.0,4065.0,0.0,16.203000000000007,0.0,0.0,728.3889865875244,,,,,,,,,,,,,,,,,,,,,5.899638656648958,5.332684209810658,16.071580614197973,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,194.0,7.0,18.0,4083.0,0.0,7.403499999999999,0.0,0.0,730.5129795074463,,,,,,,,,,,,,,,,,,,,,2.218491394639463,2.479825396383251,7.370938092989478,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,249.0,8.0,55.0,4138.0,0.0,25.15400000000001,0.0,0.0,736.4318807125092,,,,,,,,,,,,,,,,,,,,,8.937907612696558,7.388629278812815,24.687102183485177,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,305.0,9.0,56.0,4194.0,0.0,28.35450000000001,0.0,0.0,742.415177822113,,,,,,,,,,,,,,,,,,,,,11.67996622601439,8.74399045785554,27.728150041384584,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,345.0,10.0,40.0,4234.0,0.0,19.35300000000001,0.0,0.0,746.8385274410248,,,,,,,,,,,,,,,,,,,,,7.078858840160455,6.215210673948164,19.088934580974566,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,390.0,11.0,45.0,4279.0,0.0,14.306499999999998,0.0,0.0,751.7202291488647,,,,,,,,,,,,,,,,,,,,,4.788768176487415,4.092559162007051,14.105110542600668,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,434.0,12.0,44.0,4323.0,0.0,14.104000000000001,0.0,0.0,756.5071592330933,,,,,,,,,,,,,,,,,,,,,3.9343068621060606,4.16232373486515,13.94483533340073,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,467.0,13.0,33.0,4356.0,0.0,23.152,0.0,0.0,760.2193489074707,,,,,,,,,,,,,,,,,,,,,10.151011658569374,7.611610515237805,22.839856471738955,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,483.0,14.0,16.0,4372.0,0.0,5.402999999999999,0.0,0.0,762.1912286281586,,,,,,,,,,,,,,,,,,,,,1.2003381533875004,1.6907273672100154,5.38918377331912,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,496.0,15.0,13.0,4385.0,0.0,4.852499999999999,0.0,0.0,763.8047132492065,,,,,,,,,,,,,,,,,,,,,1.2653213701117165,1.5616321404458986,4.84089171390245,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,522.0,16.0,26.0,4411.0,0.0,12.852500000000001,0.0,0.0,766.7499318122864,,,,,,,,,,,,,,,,,,,,,5.4261400400997815,4.042487755484359,12.72414450346087,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,534.0,17.0,12.0,4423.0,0.0,3.7525,0.0,0.0,768.5595471858978,,,,,,,,,,,,,,,,,,,,,0.979836009915885,1.2105826568723452,3.744486454335345,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,553.0,18.0,19.0,4442.0,0.0,10.052999999999997,0.0,0.0,770.831175327301,,,,,,,,,,,,,,,,,,,,,3.437151389476833,3.4076816620669037,9.997691815415356,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,563.0,19.0,10.0,4452.0,0.0,4.1025,0.0,0.0,772.1239013671875,,,,,,,,,,,,,,,,,,,,,1.1159115976131253,1.411506237108637,4.095436320344214,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,612.0,20.0,49.0,4501.0,0.0,31.903500000000008,0.0,0.0,777.429384469986,,,,,,,,,,,,,,,,,,,,,12.850271373735419,10.28055460462083,31.305141844531494,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,54.0,1.0,54.0,4555.0,0.0,28.703500000000005,0.0,0.0,824.2470774650574,,,,,,,,,,,,,,,,,,,,,12.122812551917692,8.641639423164282,28.076945067263715,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,100.0,2.0,46.0,4601.0,0.0,31.853500000000007,0.0,0.0,829.2547342777252,,,,,,,,,,,,,,,,,,,,,12.903850680877769,10.29050158158015,31.291214082762387,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,147.0,3.0,47.0,4648.0,0.0,23.054000000000013,0.0,0.0,834.5123965740204,,,,,,,,,,,,,,,,,,,,,9.319296657980482,7.220278996081554,22.638631688763684,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,172.0,4.0,25.0,4673.0,0.0,14.0015,0.0,0.0,837.390284538269,,,,,,,,,,,,,,,,,,,,,4.53835117684384,4.55895774518988,13.901943163742649,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,259.0,5.0,87.0,4760.0,0.0,49.955999999999996,0.0,0.0,846.5561618804932,,,,,,,,,,,,,,,,,,,,,18.266455076378403,15.474096220053582,48.41523364199708,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,286.0,6.0,27.0,4787.0,0.0,7.603999999999997,0.0,0.0,849.6269419193268,,,,,,,,,,,,,,,,,,,,,1.8614112292543799,2.1675724402534313,7.561303200010141,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,308.0,7.0,22.0,4809.0,0.0,6.6065,0.0,0.0,852.2348072528839,,,,,,,,,,,,,,,,,,,,,1.4649762289784283,2.0906946264503428,6.580851374336812,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,320.0,8.0,12.0,4821.0,0.0,3.3035,0.0,0.0,854.0480155944824,,,,,,,,,,,,,,,,,,,,,0.8849949677461919,1.1190504568035886,3.2961762366236695,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,381.0,9.0,61.0,4882.0,0.0,24.063000000000027,0.0,0.0,860.5538456439972,,,,,,,,,,,,,,,,,,,,,7.164094153434026,7.47023441366584,23.649639896537064,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
